Suburb,State,Postcode,Lat,Lng,Bounds_N,Bounds_E,Bounds_S,Bounds_W,Is Regional
Thornton,VIC,3712,-37.3476485,145.8245558,-37.2179568,145.9412719,-37.4883612,145.750032,True
Thorpdale,VIC,3835,-38.2926842,146.1812023,-38.2546656,146.2394646,-38.3536503,146.1098269,True
Thorpdale South,VIC,3824,-38.2177192,146.1812023,-38.0943289,146.2825369,-38.349749,146.0721632,True
Thowgla Valley,VIC,3707,-36.4104992,147.9162555,-36.0458384,148.2206572,-36.7858221,147.6508824,True
Three Bridges,VIC,3797,-37.8447909,145.702282,-37.768438,145.8176149,-37.9045196,145.596949,True
Tidal River,VIC,3960,-38.9962856,146.3376699,-38.51377,146.4891587,-39.1365809,146.1164411,True
Timbarra,VIC,3885,-37.2938907,148.2804541,-36.8194932,148.5246194,-37.7936879,147.7632228,True
Timboon West,VIC,3268,-38.4984954,142.9385002,-38.4134016,143.249095,-38.628351,142.680807,True
Timmering,VIC,3561,-36.3317046,144.6533747,-36.2250467,144.931908,-36.443,144.4318729,True
Timor,VIC,3465,-37.0550295,143.6935405,-36.8746779,143.9763284,-37.181662,143.3786589,True
Tinamba,VIC,3859,-37.920365,146.8985944,-37.8385156,146.968316,-38.0134679,146.7895889,True
Tinamba West,VIC,3859,-37.920365,146.8985944,-37.8385156,146.968316,-38.0134679,146.7895889,True
Tintaldra,VIC,3708,-36.0660058,147.9048938,-35.992452,147.9880909,-36.1156449,147.8539769,True
Tittybong,VIC,3542,-35.6565961,143.4122052,-35.5725,143.6053579,-35.8185701,143.1918939,True
Tol Tol,VIC,3549,-34.7552395,142.7455935,-34.5463685,142.9979908,-34.9255899,142.5184307,True
Tom Groggin,VIC,3707,-36.4104992,147.9162555,-36.0458384,148.2206572,-36.7858221,147.6508824,True
Tongala,VIC,3621,-36.2331845,144.9832134,-36.1067691,145.0320909,-36.3126275,144.8865599,True
Tonghi Creek,VIC,3890,-37.5621735,149.1960526,-37.142752,149.4421933,-37.8038258,149.0286325,True
Tongio,VIC,3896,-37.1819263,147.7799935,-37.0306836,148.0264436,-37.411434,147.5256879,True
Tonimbuk,VIC,3815,-38.0771825,145.7245012,-37.9798609,145.7650617,-38.1850899,145.6466049,True
Tooan,VIC,3409,-36.8127092,141.8100218,-36.5542949,142.0254159,-37.121001,141.4599098,True
Tooborac,VIC,3522,-37.0314398,144.7631754,-36.9677956,144.9423429,-37.127252,144.6667246,True
Toolamba,VIC,3614,-36.4899607,145.325409,-36.4346409,145.3782751,-36.557735,145.2410749,True
Toolamba West,VIC,3614,-36.4899607,145.325409,-36.4346409,145.3782751,-36.557735,145.2410749,True
Toolangi,VIC,3777,-37.5848772,145.5136433,-37.4372179,145.6358201,-37.7402199,145.3896039,False
Toolern Vale,VIC,3337,-37.6095412,144.5875645,-37.5442819,144.6611119,-37.702408,144.5120679,False
Toolleen,VIC,3551,-36.8021738,144.4779988,-36.5442999,144.8218411,-36.971224,143.6787928,True
Toolome,VIC,3860,-37.6951451,146.9661233,-37.4325262,147.1957947,-38.0393099,146.7263199,True
Toolong,VIC,3285,-38.2498873,141.9822579,-38.1505574,142.2931766,-38.3778222,141.6607654,True
Toongabbie,VIC,3856,-38.0326139,146.5392256,-37.9634714,146.7039889,-38.1073481,146.472088,True
Toora,VIC,3962,-38.6183432,146.3488562,-38.4943304,146.4173017,-38.7202627,146.264257,True
Toora North,VIC,3962,-38.6183432,146.3488562,-38.4943304,146.4173017,-38.7202627,146.264257,True
Tooradin,VIC,3980,-38.2092442,145.3917982,-38.1693849,145.4306581,-38.2431583,145.3058986,False
Toorak,VIC,3142,-37.8432402,145.0190242,-37.8305099,145.0326859,-37.8516106,145.0031859,False
Toorloo Arm,VIC,3909,-37.8136883,148.0299382,-37.7318829,148.1846791,-37.9196831,147.8713828,True
Tooronga,VIC,3146,-37.8577136,145.0548502,-37.8454083,145.0955369,-37.86753,145.0397209,False
Toorongo,VIC,3833,-37.7865626,146.0696009,-37.7020777,146.4562769,-38.0240509,145.7310554,True
Tootgarook,VIC,3941,-38.3862088,144.8181305,-38.3627018,144.8633573,-38.4338593,144.7836266,False
Torquay,VIC,3228,-38.3419249,144.2374759,-38.2820392,144.3791498,-38.3989098,144.1849442,True
Torrita,VIC,3490,-35.3571245,141.5991643,-34.035717,142.7429619,-36.0260151,140.9625692,True
Torrumbarry,VIC,3562,-36.0471946,144.5437205,-35.9451124,144.6000328,-36.1146844,144.4571629,True
Tottenham,VIC,3012,-37.8146251,144.8456217,-37.7720912,144.886621,-37.8260106,144.8208306,False
Tottington,VIC,3477,-36.7208653,143.1749726,-36.4053625,143.5069514,-36.9733069,142.86719,True
Tourello,VIC,3363,-37.409312,143.8780526,-37.2800229,144.091034,-37.4824779,143.6658328,True
Towan,VIC,3596,-35.1548064,143.2827118,-35.086038,143.3614607,-35.1866441,143.1382214,True
Towaninny,VIC,3527,-36.0005012,143.2611514,-35.7729149,143.5262194,-36.2330309,142.97339,True
Towaninny South,VIC,3527,-36.0005012,143.2611514,-35.7729149,143.5262194,-36.2330309,142.97339,True
Tower Hill,VIC,3283,-38.2179522,142.2337184,-38.1134902,142.463786,-38.3609127,142.1337169,True
Towong,VIC,3707,-36.4104992,147.9162555,-36.0458384,148.2206572,-36.7858221,147.6508824,True
Towong Upper,VIC,3707,-36.4104992,147.9162555,-36.0458384,148.2206572,-36.7858221,147.6508824,True
Trafalgar,VIC,3824,-38.2177192,146.1812023,-38.0943289,146.2825369,-38.349749,146.0721632,True
Trafalgar East,VIC,3824,-38.2177192,146.1812023,-38.0943289,146.2825369,-38.349749,146.0721632,True
Trafalgar South,VIC,3824,-38.2177192,146.1812023,-38.0943289,146.2825369,-38.349749,146.0721632,True
Tragowel,VIC,3579,-35.7583662,143.8671868,-35.4458812,144.123297,-35.9745159,143.5265709,True
Traralgon East,VIC,3844,-38.2728501,146.5840737,-38.1039939,146.8348069,-38.4423749,146.4230938,True
Traralgon South,VIC,3844,-38.2728501,146.5840737,-38.1039939,146.8348069,-38.4423749,146.4230938,True
Travancore,VIC,3032,-37.7773364,144.9006313,-37.7558247,144.9403578,-37.7896623,144.8705771,False
Trawalla,VIC,3373,-37.4528631,143.3474304,-37.2694842,143.5740911,-37.644275,143.1135755,True
Trawool,VIC,3660,-37.0435482,145.2480193,-36.885474,145.543928,-37.2119387,144.9590299,True
Tremont,VIC,3785,-37.8782906,145.3171139,-37.8627816,145.3322044,-37.893832,145.3022341,False
Trentham,VIC,3458,-37.459275,144.3685809,-37.333783,144.4724194,-37.6136337,144.2527144,True
Trentham East,VIC,3458,-37.459275,144.3685809,-37.333783,144.4724194,-37.6136337,144.2527144,True
Tresco,VIC,3583,-35.5135995,143.6827007,-35.4667129,143.7346167,-35.5295639,143.654308,True
Tresco West,VIC,3584,-35.4661938,143.6285244,-35.402689,143.721045,-35.5434119,143.5875411,True
Trida,VIC,3953,-38.4586497,146.002705,-38.2922329,146.1988019,-38.609095,145.7767961,True
Truganina,VIC,3029,-37.8282806,144.7082568,-37.7469989,144.7691372,-37.89162,144.614677,False
Tuerong,VIC,3915,-38.3059216,145.1265477,-38.2698188,145.2287428,-38.3241181,145.026889,False
Tulkara,VIC,3384,-36.9882754,143.0888943,-36.8419554,143.2664741,-37.1354569,142.7951845,True
Tullamarine,VIC,3043,-37.7044206,144.8786231,-37.680489,144.9073332,-37.7238068,144.8474519,False
Tungamah,VIC,3728,-36.1554528,145.9135867,-36.09612,146.1311907,-36.2241693,145.72694,True
Turoar,VIC,3546,-35.0979662,142.9599661,-34.9215891,143.1387184,-35.2493783,142.6934081,True
Turriff,VIC,3488,-35.4327537,142.4678659,-35.371371,142.6331329,-35.5045445,142.3046967,True
Turriff East,VIC,3488,-35.4327537,142.4678659,-35.371371,142.6331329,-35.5045445,142.3046967,True
Turtons Creek,VIC,3960,-38.9962856,146.3376699,-38.51377,146.4891587,-39.1365809,146.1164411,True
Tutye,VIC,3490,-35.3571245,141.5991643,-34.035717,142.7429619,-36.0260151,140.9625692,True
Tyaak,VIC,3658,-37.2372916,145.093449,-37.0821622,145.340692,-37.4725994,144.9766988,True
Tyabb,VIC,3913,-38.2651079,145.1706992,-38.2472362,145.243818,-38.2854489,145.1455581,False
Tyenna,VIC,3533,-35.3404178,142.7884171,-35.1925488,143.0482573,-35.607848,142.5353203,True
Tylden South,VIC,3444,-37.1335012,144.5656396,-36.888878,144.7352175,-37.364811,144.2901019,True
Tynong,VIC,3813,-38.0477423,145.6356577,-37.9834328,145.6692613,-38.125843,145.581904,True
Tynong North,VIC,3813,-38.0477423,145.6356577,-37.9834328,145.6692613,-38.125843,145.581904,True
Tyntynder,VIC,3586,-35.2818109,143.5094722,-35.2024095,143.8192456,-35.4654359,143.2887058,True
Tyntynder South,VIC,3586,-35.2818109,143.5094722,-35.2024095,143.8192456,-35.4654359,143.2887058,True
Tyrendarra,VIC,3285,-38.2498873,141.9822579,-38.1505574,142.2931766,-38.3778222,141.6607654,True
Tyrendarra East,VIC,3285,-38.2498873,141.9822579,-38.1505574,142.2931766,-38.3778222,141.6607654,True
Tyrrell Downs,VIC,3533,-35.3404178,142.7884171,-35.1925488,143.0482573,-35.607848,142.5353203,True
Ullina,VIC,3370,-37.261355,143.8020236,-37.1690108,143.933888,-37.3473142,143.693554,True
Ullswater,VIC,3318,-37.0613621,141.3050851,-36.8018561,141.599394,-37.249133,140.9716005,True
Ultima,VIC,3544,-35.4401221,143.1749726,-35.301023,143.4062211,-35.6547672,143.0064806,True
Ultima East,VIC,3544,-35.4401221,143.1749726,-35.301023,143.4062211,-35.6547672,143.0064806,True
Ulupna,VIC,3641,-35.9078595,145.4471613,-35.8047797,145.5315857,-35.9788999,145.3103791,True
Undera,VIC,3629,-36.2976747,145.2922335,-36.1570598,145.3829579,-36.445798,145.1500888,True
Underbool,VIC,3509,-35.1414078,141.7255991,-34.9983759,141.9006469,-35.2886777,141.584951,True
Upotipotpon,VIC,3669,-36.6078959,145.7133909,-36.4355856,145.9821018,-36.9396209,145.5315639,True
Upper Ferntree Gully,VIC,3156,-37.9368007,145.3032906,-37.8670473,145.336514,-37.967844,145.2438741,False
Upper Gundowring,VIC,3691,-36.2373927,146.9661233,-35.9427546,147.7366133,-36.6719811,146.7024615,True
Upper Lurg,VIC,3673,-36.675664,146.1588712,-36.3948699,146.251779,-36.8854959,145.8232656,True
Upper Plenty,VIC,3756,-37.4071549,144.9832134,-37.3581238,145.1011371,-37.4753364,144.80262,True
Upton Hill,VIC,3664,-36.9214551,145.3364703,-36.8608428,145.4346531,-36.9999201,145.1606482,True
Upwey,VIC,3158,-37.9039829,145.3309395,-37.889001,145.3438764,-37.9213289,145.3107449,False
Valencia Creek,VIC,3860,-37.6951451,146.9661233,-37.4325262,147.1957947,-38.0393099,146.7263199,True
Vasey,VIC,3407,-37.2543103,141.8100218,-37.1134339,142.007797,-37.457812,141.606461,True
Vaughan,VIC,3451,-37.0991896,144.1938221,-36.985837,144.329647,-37.2468049,144.1039769,True
Ventnor,VIC,3922,-38.4898703,145.2038278,-38.4470477,145.3143454,-38.5299908,145.1162859,True
Venus Bay,VIC,3956,-38.675332,145.8690603,-38.4812148,146.2132479,-38.91061,145.7333853,True
Vermont,VIC,3133,-37.8500602,145.1983055,-37.8302733,145.2166128,-37.8652066,145.1688488,False
Vermont South,VIC,3133,-37.8500602,145.1983055,-37.8302733,145.2166128,-37.8652066,145.1688488,False
Vervale,VIC,3814,-38.0999051,145.6800684,-38.0091193,145.714381,-38.1687989,145.576969,True
Vesper,VIC,3833,-37.7865626,146.0696009,-37.7020777,146.4562769,-38.0240509,145.7310554,True
Victoria Point,VIC,3294,-37.6658132,142.318772,-37.3452314,142.4819932,-37.8637142,142.1268979,True
Victoria Valley,VIC,3294,-37.6658132,142.318772,-37.3452314,142.4819932,-37.8637142,142.1268979,True
Viewbank,VIC,3084,-37.7436031,145.0769045,-37.7269902,145.1089473,-37.770323,145.051212,False
Vinifera,VIC,3591,-35.205935,143.4014055,-35.1822532,143.4358658,-35.2429879,143.36719,True
Violet Town,VIC,3669,-36.6078959,145.7133909,-36.4355856,145.9821018,-36.9396209,145.5315639,True
Vite Vite,VIC,3325,-37.9076784,143.1749726,-37.7306892,143.304088,-38.095839,143.0723218,True
Vite Vite North,VIC,3325,-37.9076784,143.1749726,-37.7306892,143.304088,-38.095839,143.0723218,True
Waaia,VIC,3637,-35.9530351,145.2922335,-35.8295387,145.3534778,-36.1022521,145.2318016,True
Waarre,VIC,3269,-38.6344019,143.1104044,-38.550996,143.269304,-38.7195069,142.9368248,True
Waggarandall,VIC,3646,-36.2251044,145.7133909,-36.128789,145.8256416,-36.4569625,145.6314638,True
Wahgunyah,VIC,3687,-35.9852648,146.4383942,-35.9621662,146.4632174,-36.0435898,146.3759381,True
Wahring,VIC,3608,-36.7719697,145.1155133,-36.6419206,145.33617,-36.8849584,144.8907878,True
Wairewa,VIC,3887,-37.6989476,148.0299382,-37.631143,148.2065419,-37.8579375,147.8912997,True
Waitchie,VIC,3544,-35.4401221,143.1749726,-35.301023,143.4062211,-35.6547672,143.0064806,True
Wal Wal,VIC,3385,-36.9066682,142.6600232,-36.69031,142.7824239,-37.0526529,142.4198366,True
Walhalla East,VIC,3825,-38.0474021,146.2929381,-37.5800006,146.6469101,-38.2569347,146.0489688,True
Walkerville,VIC,3956,-38.675332,145.8690603,-38.4812148,146.2132479,-38.91061,145.7333853,True
Walkerville North,VIC,3956,-38.675332,145.8690603,-38.4812148,146.2132479,-38.91061,145.7333853,True
Walkerville South,VIC,3956,-38.675332,145.8690603,-38.4812148,146.2132479,-38.91061,145.7333853,True
Wallace,VIC,3352,-37.7122033,143.8671868,-37.1152091,144.1788786,-38.0220729,143.455862,True
Wallacedale,VIC,3303,-37.9603082,141.5570726,-37.857658,141.871829,-38.108954,141.4558783,True
Wallagaraugh,VIC,3891,-37.5126059,149.5642369,-37.2969319,149.7941093,-37.7779388,149.3408904,True
Wallaloo,VIC,3387,-36.8204775,142.8312661,-36.6309229,143.031794,-36.9978258,142.7119218,True
Wallaloo East,VIC,3387,-36.8204775,142.8312661,-36.6309229,143.031794,-36.9978258,142.7119218,True
Wallan,VIC,3756,-37.4071549,144.9832134,-37.3581238,145.1011371,-37.4753364,144.80262,True
Wallinduc,VIC,3351,-37.6978029,143.0029169,-37.5156466,143.8177774,-37.9332909,142.7178929,True
Wallington,VIC,3222,-38.2049453,144.5875645,-38.1347038,144.6491959,-38.2668581,144.461378,True
Walmer,VIC,3463,-36.9483008,143.9759139,-36.776202,144.227466,-37.0751249,143.8462136,True
Walpa,VIC,3875,-37.6874281,147.5532762,-37.2049709,147.8452944,-38.073053,147.3006548,True
Walpeup,VIC,3507,-35.115573,142.0639245,-34.9540697,142.1227089,-35.2679735,141.9437765,True
Walwa,VIC,3709,-36.0696807,147.6892483,-35.9285722,147.8947004,-36.1642923,147.4427356,True
Wanalta,VIC,3612,-36.602205,145.005249,-36.4989159,145.1739887,-36.745476,144.8680392,True
Wandana Heights,VIC,3216,-38.1747227,144.3139277,-38.1438326,144.3683956,-38.2294593,144.2427943,True
Wandella,VIC,3579,-35.7583662,143.8671868,-35.4458812,144.123297,-35.9745159,143.5265709,True
Wandiligong,VIC,3744,-36.7907956,146.9773826,-36.7451199,147.02159,-36.8496648,146.9245439,True
Wandin East,VIC,3139,-37.8251456,145.5579927,-37.6996821,145.6863123,-37.9189939,145.4041549,True
Wandin North,VIC,3139,-37.8251456,145.5579927,-37.6996821,145.6863123,-37.9189939,145.4041549,True
Wandong,VIC,3758,-37.3787648,145.0383133,-37.3153007,145.0731853,-37.4000729,144.9746286,True
Wandown,VIC,3549,-34.7552395,142.7455935,-34.5463685,142.9979908,-34.9255899,142.5184307,True
Wangarabell,VIC,3891,-37.5126059,149.5642369,-37.2969319,149.7941093,-37.7779388,149.3408904,True
Wangaratta,VIC,3677,-36.3742363,146.3264849,-36.3243239,146.3710429,-36.4064009,146.266021,True
Wangie,VIC,3530,-35.7166782,143.1534436,-35.6472086,143.3437335,-35.8175269,142.9141689,True
Wangoom,VIC,3279,-38.1923617,142.6279608,-38.135683,142.6983401,-38.3633432,142.5212994,True
Wantirna,VIC,3152,-37.8668518,145.220397,-37.8378691,145.2545462,-37.8890409,145.1908522,False
Wantirna South,VIC,3152,-37.8668518,145.220397,-37.8378691,145.2545462,-37.8890409,145.1908522,False
Waranga,VIC,3616,-36.4591947,145.2038278,-36.313689,145.31361,-36.5291514,145.0319101,True
Waranga Shores,VIC,3612,-36.602205,145.005249,-36.4989159,145.1739887,-36.745476,144.8680392,True
Waratah Bay,VIC,3959,-38.760009,146.0696009,-38.649467,146.1879139,-38.8648749,145.9834399,True
Warburton,VIC,3799,-37.6990844,145.8023118,-37.5620197,146.0200569,-37.8297651,145.6010987,True
Wargan,VIC,3505,-34.189156,141.8100218,-34.0908859,142.100694,-34.276775,141.696346,True
Warmur,VIC,3482,-36.1476587,142.8312661,-36.0205629,143.0059289,-36.267096,142.6607694,True
Warncoort,VIC,3243,-38.4455968,143.8020236,-38.258419,143.8642675,-38.583844,143.6714464,True
Warne,VIC,3530,-35.7166782,143.1534436,-35.6472086,143.3437335,-35.8175269,142.9141689,True
Warneet,VIC,3980,-38.2092442,145.3917982,-38.1693849,145.4306581,-38.2431583,145.3058986,False
Warrabkook,VIC,3286,-38.0490245,141.9791849,-37.9565109,142.2190938,-38.116374,141.8204457,True
Warracknabeal,VIC,3393,-36.2167744,142.4039296,-35.9812429,142.7336139,-36.432302,142.1283736,True
Warragul,VIC,3820,-38.1692482,145.9469958,-38.095291,145.9951783,-38.2302127,145.8754946,True
Warragul West,VIC,3821,-38.0844084,146.002705,-38.031435,146.1405073,-38.3308121,145.850134,True
Warrandyte,VIC,3113,-37.7386037,145.2148736,-37.7107397,145.2482457,-37.7725099,145.1755329,False
Warrandyte South,VIC,3134,-37.7900435,145.2424941,-37.7450339,145.2643909,-37.8394861,145.2133461,False
Warranwood,VIC,3134,-37.7900435,145.2424941,-37.7450339,145.2643909,-37.8394861,145.2133461,False
Warrayure,VIC,3301,-37.7255033,141.8945505,-37.5694379,142.290031,-38.1619965,141.635982,True
Warrenbayne,VIC,3670,-36.6394628,145.8690603,-36.5098291,145.9639652,-36.7707189,145.8079099,True
Warrenmang,VIC,3478,-37.0021242,143.2827118,-36.341758,143.4337679,-37.141114,143.1054241,True
Warrion,VIC,3249,-38.36853,143.4338092,-38.0913319,143.8065869,-38.6938168,143.2761542,True
Warrnambool,VIC,3280,-38.3603292,142.4678659,-38.326496,142.557256,-38.4131665,142.4049749,True
Warrong,VIC,3283,-38.2179522,142.2337184,-38.1134902,142.463786,-38.3609127,142.1337169,True
Watchem,VIC,3482,-36.1476587,142.8312661,-36.0205629,143.0059289,-36.267096,142.6607694,True
Watchem West,VIC,3482,-36.1476587,142.8312661,-36.0205629,143.0059289,-36.267096,142.6607694,True
Watchupga,VIC,3485,-35.6652195,142.7455935,-35.56256,142.9142499,-35.8124397,142.5286209,True
Waterford Park,VIC,3658,-37.2372916,145.093449,-37.0821622,145.340692,-37.4725994,144.9766988,True
Waterloo,VIC,3373,-37.4528631,143.3474304,-37.2694842,143.5740911,-37.644275,143.1135755,True
Waterways,VIC,3195,-38.0005492,145.1044805,-37.9821849,145.1446926,-38.0349013,145.0688217,False
Watsonia,VIC,3087,-37.7019248,145.0851764,-37.687581,145.0955807,-37.7181003,145.0745138,False
Watsonia North,VIC,3087,-37.7019248,145.0851764,-37.687581,145.0955807,-37.7181003,145.0745138,False
Watsons Creek,VIC,3097,-37.6897828,145.2369693,-37.651352,145.3114055,-37.7255298,145.1916908,False
Wattle Bank,VIC,3995,-38.6238593,145.6023644,-38.4739225,145.7340101,-38.68107,145.4284972,True
Wattle Creek,VIC,3384,-36.9882754,143.0888943,-36.8419554,143.2664741,-37.1354569,142.7951845,True
Wattle Glen,VIC,3096,-37.6683887,145.1872619,-37.6495582,145.2109917,-37.6902766,145.1664188,False
Wattle Hill,VIC,3237,-38.6505708,143.4554195,-38.5689409,143.6795929,-38.7729889,143.1723589,True
Wattletree Road PO,VIC,3145,-37.8763981,145.0548502,-37.8634725,145.0922014,-37.8929763,145.0345909,False
Waurn Ponds,VIC,3216,-38.1747227,144.3139277,-38.1438326,144.3683956,-38.2294593,144.2427943,True
Waverley Gardens,VIC,3170,-37.9267579,145.1762197,-37.9026149,145.22013,-37.9401482,145.147538,False
Wedderburn Junction,VIC,3518,-36.424265,143.6068646,-36.1794759,143.913473,-36.6789049,143.384895,True
Wee Wee Rup,VIC,3568,-35.8021206,144.215646,-35.6691622,144.3866807,-35.9494723,144.0322766,True
Weeaproinah,VIC,3237,-38.6505708,143.4554195,-38.5689409,143.6795929,-38.7729889,143.1723589,True
Weering,VIC,3251,-38.1418099,143.6718623,-38.0518849,143.7687709,-38.2401399,143.4807871,True
Weerite,VIC,3260,-38.1491105,143.1319209,-38.0228434,143.4807871,-38.4645917,142.992192,True
Wehla,VIC,3518,-36.424265,143.6068646,-36.1794759,143.913473,-36.6789049,143.384895,True
Welshmans Reef,VIC,3462,-37.0911657,144.0630048,-37.0355739,144.1497229,-37.2053397,143.9810999,True
Welshpool,VIC,3966,-38.6286899,146.4383942,-38.554673,146.5093551,-38.721348,146.3628695,True
Wemen,VIC,3549,-34.7552395,142.7455935,-34.5463685,142.9979908,-34.9255899,142.5184307,True
Wendouree,VIC,3355,-37.5089149,143.7911684,-37.484467,143.8510858,-37.5557429,143.7446578,True
Wendouree Village,VIC,3355,-37.5089149,143.7911684,-37.484467,143.8510858,-37.5557429,143.7446578,True
Wensleydale,VIC,3241,-38.260588,143.9541563,-38.1153179,144.1074709,-38.430045,143.7273889,True
Werona,VIC,3364,-37.3708363,143.9541563,-37.0333099,144.1293449,-37.5060261,143.727369,True
